Date,User,Message
2020-02-10 13:55:06,"김정식","알아보는거도 대단..."
2020-02-10 13:59:54,"선미♥","구르니꼐~~ "
2020-02-10 13:59:57,"선미♥","나 여권 나왔ㄷ ㅏ.. "
2020-02-10 14:01:05,"선미♥","근데 선혜 이름 바꿨잖아 이수로 "
2020-02-10 14:01:10,"선미♥","그래도 괜찮나... ? "
2020-02-10 14:22:27,"김정식","아.."
2020-02-10 14:22:31,"김정식","맞다"
2020-02-10 14:22:38,"김정식","홀퀴네진쫘 ㅋㅋㅋ"
2020-02-10 14:22:43,"김정식","이름바꾸고"
2020-02-10 14:22:51,"김정식","여권 만든적 없나??"
2020-02-10 14:22:57,"선미♥","옹 ㅠㅠ"
2020-02-10 14:23:21,"김정식","흠... 하 쉽지않네 진짱...ㅋㅋㅋ"
2020-02-10 14:23:26,"선미♥","ㅠㅠㅠㅠ"
2020-02-10 14:23:39,"선미♥","ㅠㅠㅠㅠ 흑흑"
2020-02-10 14:29:36,"김정식","흐아..."
2020-02-10 14:29:51,"김정식","그래도 일단은 둘다 받아나줭"
2020-02-10 14:30:00,"김정식","동생도 여권 변경 예정이라해야지.."
2020-02-10 14:30:38,"선미♥","흑흑"
2020-02-10 14:30:46,"선미♥","어렵ㄴㅔ증말"
2020-02-10 15:15:50,"김정식","사진"
2020-02-10 15:34:01,"선미♥","정아!!!!!!!!!!!!1 "
2020-02-10 15:34:03,"선미♥","대박이야 "
2020-02-10 15:34:08,"선미♥","정시강!!!!!!!!!!!!!!!!! "
2020-02-10 15:34:13,"선미♥","쩡아 >_< 끼야호 !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! "
2020-02-10 15:34:16,"선미♥","대박이라규!!!!!!!!!!!!!!!!!!!!!!!!!! "
2020-02-10 15:34:18,"김정식","왜왜왱"
2020-02-10 15:34:21,"선미♥","나 연말정산!!!!!!!!!! "
2020-02-10 15:34:23,"김정식","왜에에에앵ㅋㅋㄱㅋ"
2020-02-10 15:34:24,"선미♥","210만원 돌려받아"
2020-02-10 15:34:30,"선미♥","끼야아함니울;후ㅏ하하핳하하하하하하하하하하하하하하하핳하 "
2020-02-10 15:34:32,"김정식","헐??진짜 ㅋㅋㅋ"
2020-02-10 15:34:33,"선미♥","히히히히히히히히"
2020-02-10 15:34:34,"김정식","왜케 받아?"
2020-02-10 15:34:46,"선미♥","사진"
2020-02-10 15:34:53,"선미♥","나 중소기업청년? "
2020-02-10 15:34:55,"선미♥","그거라가지고 ㅋㅋㅋ "
2020-02-10 15:35:09,"김정식","대박뜨네 ㅋㄱㄱㅋㅋ"
2020-02-10 15:35:20,"김정식","아 근데 난 뭔가 더 대박인지 알았는데ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-02-10 15:35:33,"김정식","승진한줄알았넹ㅋㅋㅋ"
2020-02-10 15:35:47,"선미♥","ㅇ ㅏ뭐여~~~~~~~~~~~ "
2020-02-10 15:35:50,"선미♥","승진보다 이게 더 조아 "
2020-02-10 15:35:52,"선미♥","^_^ 후후후후후 "
2020-02-10 15:35:55,"선미♥","200마넌~~~~ "
2020-02-10 15:35:59,"선미♥","우리 멕시코갈수있뗘!!! "
2020-02-10 15:36:01,"김정식","와 근데 이백"
2020-02-10 15:36:09,"김정식","대박스네 ㅋㅋ"
2020-02-10 15:36:18,"선미♥","대바기야 ㅠ_ㅠ 대바기 "
2020-02-10 15:36:26,"선미♥","자기 "
2020-02-10 15:36:29,"선미♥","그냥 그만둬!!!! "
2020-02-10 15:36:31,"선미♥","700 버려! "
2020-02-10 15:36:33,"선미♥","후후후 ^_^ "
2020-02-10 15:39:15,"선미♥","사진"
2020-02-10 15:39:17,"선미♥","근데 이러면 "
2020-02-10 15:39:25,"선미♥","내 연봉 소득세의 90퍼센트 감면인건가? "
2020-02-10 15:45:39,"김정식","ㅋㅋㅋㅋ"
2020-02-10 15:45:44,"김정식","뭐징"
2020-02-10 15:45:51,"김정식","어디서 확인해떠??"
2020-02-10 15:45:54,"김정식","나는 아직 못하나.."
2020-02-10 17:18:33,"선미♥","나무얌 "
2020-02-10 17:18:39,"선미♥","정식나무얌 "
2020-02-10 17:18:43,"선미♥","자기 주민등록 번호좀 줘봐 "
2020-02-10 17:18:50,"선미♥","900201-0000000? "
2020-02-10 17:22:22,"김정식","900201 1122811"
2020-02-10 17:22:31,"김정식","내꺼두 볼수있남??"
2020-02-10 17:23:47,"선미♥","아닝 ㅋㅋㅋ "
2020-02-10 17:23:50,"선미♥","나 가족 신청좀 하게.. "
2020-02-10 17:23:56,"선미♥","자기 엄마아빠도 좀 알려줘.. "
2020-02-10 17:24:21,"김정식","ㅋㅋㅋ"
2020-02-10 17:24:24,"김정식","뭐얌"
2020-02-10 17:24:58,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그래야 지만가나 이런거 받을 수 있뎡 .. "
2020-02-10 17:54:46,"김정식","정호춘 630314 2533911
김영집 580826 1626611"
2020-02-10 17:55:00,"김정식","사진"
2020-02-10 17:55:00,"김정식","사진"
2020-02-10 18:06:49,"선미♥","떤미 지금 감동이다 "
2020-02-10 18:06:53,"선미♥","사진"
2020-02-10 18:07:01,"선미♥","하반기 평가 오늘 떴는데 너무 잘써주셔가지고.. "
2020-02-10 18:09:41,"김정식","오.."
2020-02-10 18:09:47,"김정식","짱인뎅??!"
2020-02-10 18:09:52,"김정식","나중에 자세히 봐야징!"
2020-02-10 18:18:48,"선미♥","후후 "
2020-02-10 19:02:30,"김정식","퇴근뜨"
2020-02-10 20:54:08,"선미♥","https://n.news.naver.com/article/293/0000026597"
2020-02-10 21:47:56,"김정식","참담하드라...."
2020-02-10 21:48:02,"김정식","사진 다 다운받았따!"
2020-02-10 21:48:08,"김정식","잘나온사진도 많앙 ㅋㅋ"
2020-02-10 21:48:08,"선미♥","튱격"
2020-02-10 21:48:10,"선미♥","홍 진짜??"
2020-02-10 21:48:14,"선미♥","ㅋㅋㅋ 궁금하눼"
2020-02-10 21:48:16,"선미♥","낼 가져왕!"
2020-02-10 21:48:37,"김정식","날씨가 좋아가지구 사진이 다 밝아서 좋다 ㅠㅠ"
2020-02-10 21:48:42,"김정식","웅 ㅋㅋ"
2020-02-10 21:48:44,"선미♥","홀 그릏구낭 ㅠㅠ"
2020-02-10 21:48:47,"선미♥","기대되는구먼"
2020-02-10 22:45:53,"선미♥","사진"
2020-02-10 22:45:54,"선미♥","대표님두 공유 ㅎㅎ"
2020-02-10 22:47:15,"김정식","ㅋㅋㅋ 세상참빠르고만"
2020-02-10 23:04:32,"선미♥","사진 5장"
2020-02-14 07:50:30,"김정식","떠니"
2020-02-14 07:50:33,"김정식","회도스"
2020-02-14 07:55:56,"선미♥","나도 나무랑 노는 중"
2020-02-14 08:32:46,"김정식","나뮤!"
2020-02-14 08:32:57,"김정식","오늘 아빠 간돵"
2020-02-14 08:59:01,"선미♥","이모티콘"
2020-02-14 08:59:20,"선미♥","어제 나무랑 한참 끌어안고 같이 잠 ㅋㅋㅋㅋㅋ 흐흐"
2020-02-14 09:24:00,"선미♥","정식쓰 우리 낼 뭐할지 생각해보쟈옹 ㅎㅎ "
2020-02-14 09:24:29,"선미♥","떤미PICK은 서울역 주변 + 용산쪽 "
2020-02-14 09:27:37,"선미♥","사실 파주도 가고싶은ㄷㅔ.. "
2020-02-14 09:33:28,"선미♥","그리고 쩡식이가 핵심인재 돈으로 나 아이패드 키보드좀 사주면 좋겠땅 ㅠ_ㅠ "
2020-02-14 09:34:13,"선미♥","http://blog.naver.com/ungsblue/221779204811"
2020-02-14 09:34:18,"선미♥","여기 가보고 시푼디~~ "
2020-02-14 09:53:06,"선미♥","근데 친구들한테 대구에서 유명한 학원? "
2020-02-14 09:53:10,"선미♥","그런거 물어바줄수 이뜜? "
2020-02-14 10:33:00,"선미♥","""너 납작만두 먹어봤어?"" 이거 대구 사투리로 하면 뭘까..?"
2020-02-14 10:33:08,"선미♥","니 납작만두 무봤나? "
2020-02-14 10:54:43,"선미♥","납작만두 같이 시켜물래? "
2020-02-14 11:07:00,"김정식","ㅋㅋㅋㅋ"
2020-02-14 11:07:10,"김정식","울떤이"
2020-02-14 11:07:20,"김정식","애들한테물어볼겡"
2020-02-14 11:07:32,"김정식","아이패드키보드 사면되구~"
2020-02-14 11:07:56,"선미♥","ㅋㅋㅋㅋ 응 "
2020-02-14 11:14:36,"김정식","수용성 요즘 난리네 진짜 ㅋㅋㅋ"
2020-02-14 11:26:18,"선미♥","수용성은 또 모야"
2020-02-14 11:26:20,"선미♥","수는?"
2020-02-14 12:00:57,"김정식","수원용인성남 ㅋㅋㅋ"
2020-02-14 12:01:06,"김정식","마용성에 이은 수용성.."
2020-02-14 12:01:16,"김정식","마포용산성동"
2020-02-14 12:02:14,"선미♥","ㅋㅋㅋㅋㅋ"
2020-02-14 12:59:20,"김정식","사진"
2020-02-14 12:59:37,"김정식","사진"
2020-02-14 12:59:44,"김정식","사진"
2020-02-14 13:18:28,"선미♥","B마트.... "
2020-02-14 17:40:23,"선미♥","뗭시키"
2020-02-14 17:40:32,"선미♥","킴쩡식"
2020-02-14 17:40:37,"선미♥","퇴근해쪄?"
2020-02-14 17:42:34,"김정식","울떠니"
2020-02-14 17:42:38,"김정식","퇴근뜨!"
2020-02-14 17:44:35,"선미♥","오오옹 "
2020-02-14 17:44:40,"선미♥","오늘도 이른 차 타고 오려나~~? "
2020-02-14 18:23:48,"김정식","버스에서 잤당!"
2020-02-14 18:23:51,"김정식","사진"
2020-02-14 18:23:54,"김정식","웅 이거!!"
2020-02-14 18:23:56,"김정식","케케"
2020-02-14 18:38:09,"선미♥","쿄쿄 어ㅇ ㅖ~~ "
2020-02-14 18:51:12,"김정식","사진"
2020-02-14 18:51:33,"선미♥","뭔소리 개웃기넼ㅋㅋㅋㅋㅋㅋㅋ"
2020-02-14 18:52:00,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-02-14 19:00:23,"김정식","사진"
2020-02-14 19:01:12,"선미♥","ㅋㅋㅋㅋㅋㅋ"
2020-02-16 14:36:34,"김정식","사진 3장"
2020-02-16 20:29:47,"김정식","사진"
2020-02-16 20:30:07,"김정식","전국아파트검색순위 17등ㅋㅋㅋㅋㅋㅋ"
2020-02-16 20:30:13,"김정식","랭킹 올라온거 처음봤당"
2020-02-16 20:30:37,"선미♥","우왕 시그니처롯데캐슬 제쳤넹 ㅋㅋ"
2020-02-16 20:31:25,"김정식","사진"
2020-02-16 20:31:29,"김정식","16위ㅋㅋㅋ"
2020-02-16 20:31:31,"김정식","웃기당"
2020-02-16 20:32:18,"김정식","보통"
2020-02-16 20:32:42,"김정식","120명~180명 수준이였는뎅"
2020-02-16 20:33:06,"선미♥","그래도 진짜 수원 핫하네 ㅋㅋㅋ"
2020-02-16 20:33:19,"선미♥","수원 화성 왜케 많음 ㅋㅋㅋ"
2020-02-16 20:34:19,"김정식","사진 20장"
2020-02-16 20:34:39,"김정식","사진"
2020-02-16 20:34:42,"김정식","지역별순위"
2020-02-16 20:34:49,"김정식","수원미쳐뜸~~광풍"
2020-02-16 20:35:02,"선미♥","왜이랴 증말 ㅋㅋㅋ 갑자기 왜저챙?"
2020-02-16 20:35:12,"김정식","신분당선 호재가"
2020-02-16 20:35:20,"김정식","불을 지핀거고"
2020-02-16 20:35:41,"김정식","장작으론 규제풍선효과"
2020-02-16 20:36:02,"선미♥","홀 ㅠ 그렇고만......"
2020-02-16 20:36:02,"김정식","수용성으로 사람들 이슈되며 네임밸류업"
2020-02-16 20:36:12,"김정식","광교~"
2020-02-16 20:37:51,"김정식","사진 19장"
2020-02-16 20:37:55,"김정식","동영상"
2020-02-16 20:38:23,"김정식","사진 8장"
2020-02-16 20:38:58,"김정식","동영상"
2020-02-16 20:39:38,"선미♥","ㅋㅋㅋㅋㅋ 사진 재미따 ㅋㅋㅋ"
2020-02-16 20:50:33,"선미♥","집 도착쓔"
2020-02-16 21:21:26,"김정식","ㅋㅋㅋ"
2020-02-16 21:21:31,"김정식","난오디지"
2020-02-16 21:21:42,"김정식","돈의역사 진짜 재밌넹ㅋㅋㅋㅋ"
2020-02-16 21:22:04,"김정식","일본 잃어버린 20년 부분인데 속이 다 시원하네...."
2020-02-16 22:05:10,"김정식","울산역뜨"
2020-02-16 22:46:18,"선미♥","가고이쪄??"
2020-02-16 22:46:33,"선미♥","일본 20년 먼말이징ㅋㅋ"
2020-02-16 22:59:47,"김정식","웅 가고있졍ㅋㅋ"
2020-02-16 22:59:57,"김정식","일본의 잃어버린 20년 못들어봤엉?"
2020-02-16 23:00:29,"김정식","일본 장기 경기침체~~"
2020-02-16 23:00:48,"김정식","주식 부동산 등 경제버블땜에 폭삭 망하고"
2020-02-16 23:00:48,"선미♥","아항"
2020-02-16 23:02:50,"선미♥","들어봐쎵"
2020-02-16 23:10:02,"김정식","긱사도착뜨!"
2020-02-16 23:10:16,"선미♥","이모티콘"
2020-02-16 23:10:22,"선미♥","끼리얏"
2020-02-16 23:10:35,"김정식","끼료옷"
2020-02-16 23:10:48,"선미♥","고생해뚀영 ㅠㅠ"
2020-02-17 00:16:29,"김정식","웅웅ㅋㅋㅋ 책마저좀읽어따"
2020-02-17 00:16:31,"김정식","이제잔당!"
2020-02-17 00:16:39,"김정식","키키 우리떤이도잘장"
2020-02-17 00:16:43,"김정식","나무도잘자구!"
2020-02-17 06:28:01,"김정식","휴"
2020-02-17 06:28:05,"김정식","진짜 겨우 와땅"
2020-02-17 06:28:21,"김정식","사진"
2020-02-17 07:11:19,"김정식","사진"
2020-02-17 07:11:32,"김정식","어제 글귀 (최고)"
2020-02-17 07:31:31,"김정식","사진"
2020-02-17 07:31:38,"김정식","자걈 오늘 추워! 옷 따시게 입어!"
2020-02-17 07:32:22,"선미♥","우와 자기
대단쓰 ㅠㅠ"
2020-02-17 07:34:36,"김정식","ㅋㅋㅋ"
2020-02-17 07:34:40,"김정식","자기두 일어낭~~~"
2020-02-17 08:13:00,"선미♥","나 인나숴!!"
2020-02-17 08:13:06,"선미♥","자기 말 잘하고 있으려나 모루겠네 ㅠㅠ"
2020-02-17 08:49:46,"선미♥","ㅠㅠㅠㅠ"
2020-02-17 09:09:39,"김정식","자기"
2020-02-17 09:09:44,"김정식","김부장님 말씀드림"
2020-02-17 09:09:51,"선미♥","홀홀홀"
2020-02-17 09:09:53,"김정식","일단 3주 될듯.."
2020-02-17 09:09:54,"선미♥","어케됐어?"
2020-02-17 09:09:57,"김정식","휴"
2020-02-17 09:10:00,"선미♥","ㅠㅠ 큽"
2020-02-17 09:10:00,"김정식","치열했다"
2020-02-17 09:10:05,"선미♥","잘해쒕 ㅠㅠ"
2020-02-17 09:10:09,"선미♥","머라셨으?"
2020-02-17 09:50:18,"김정식","팀장님 상담 가는중"
2020-02-17 09:52:38,"선미♥","큽"
2020-02-17 10:24:44,"김정식","상담끝"
2020-02-17 10:24:45,"김정식","휴.."
2020-02-17 10:24:57,"선미♥","잘해뗭 ㅠㅠ?"
2020-02-17 10:24:58,"선미♥","흑흑"
2020-02-17 10:24:58,"김정식","사람들 나 면담들어가는거만 보고 다 눈치깜"
2020-02-17 10:25:02,"김정식","ㅋㅋㅋㅋ"
2020-02-17 10:25:05,"선미♥","고생많았숴"
2020-02-17 10:25:08,"김정식","응 3주될듯...."
2020-02-17 10:25:09,"선미♥","그랬겠짘ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-02-17 10:25:14,"선미♥","그럼 3월 첫주?"
2020-02-17 10:25:14,"김정식","2~3주 하니까 일단 3주"
2020-02-17 10:25:20,"선미♥","ㅋㅋㅋㅋㅋㅋ 미틴ㅋㅋㅋ"
2020-02-17 10:25:23,"선미♥","역쉬"
2020-02-17 10:25:25,"선미♥","ㅋㅋㅋㅋㅋ"
2020-02-17 10:25:31,"김정식","근데 더 있어보자하는 미련은 있는듯.."
2020-02-17 10:25:38,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-02-17 10:25:44,"김정식","차차 얘기하자는걸로 봐서 ㅋㅋ"
2020-02-17 10:25:53,"선미♥","뭘 얘기해"
2020-02-17 10:25:54,"선미♥","ㅋㅋㅋㅋㅋㅋ"
2020-02-17 10:25:59,"김정식","ㅋㅋㄱㅋ"
2020-02-17 10:26:01,"선미♥","에휴 그 분들더 참"
2020-02-17 10:26:04,"김정식","암튼 얘기끝...."
2020-02-17 10:26:05,"선미♥","눈치 없네"
2020-02-17 10:26:07,"김정식","휴.."
2020-02-17 10:26:13,"선미♥","잘해뗭 ㅠㅠ"
2020-02-17 10:26:13,"김정식","힘들어따 ㅋㅋㅋㅋ"
2020-02-17 10:26:26,"선미♥","ㅋㅋㅋㅋㅋㅋㅋ머라했는지 궁금해주겠느ㅔ"
2020-02-17 10:26:44,"선미♥","그 콜플 차장님에겐 미리 말해 ㅠㅠ"
2020-02-17 10:26:48,"선미♥","눈치 깠어도"
2020-02-17 10:36:43,"김정식","방금 차장님이랑 얘기해따"
2020-02-17 10:39:02,"김정식","일단3주될꺼같은뎅"
2020-02-17 10:41:43,"선미♥","ㅠㅠ 잘해ㄸㅑ"
2020-02-17 10:41:44,"김정식","짜기는 모해~~~"
2020-02-17 10:41:47,"김정식","ㅋㅋㅋ"
2020-02-17 10:41:47,"선미♥","차장님은 뭐라셩"
2020-02-17 10:41:49,"선미♥","나 스벅"
2020-02-17 10:41:54,"김정식","알았다하시징.."
2020-02-17 10:42:00,"선미♥","이제 음료주문한다링"
2020-02-17 10:42:09,"김정식","근데 깜밖이는 좀 켜고들어와야안되나 그러시넹..ㅋㅋ"
2020-02-17 10:42:14,"선미♥","ㅋㅋㅋㅋㅋ"
2020-02-17 10:42:15,"선미♥","ㅠㅠㅠㅠ"
2020-02-17 10:42:28,"김정식","잡을 껀덕지가 없네..이러시구"
2020-02-17 10:42:39,"선미♥","ㅠㅠㅠㅠ 힝..."
2020-02-17 10:42:42,"김정식","영규부장님도"
2020-02-17 10:42:44,"선미♥","오또카냐 맴찢이네"
2020-02-17 10:42:46,"선미♥","영규부장?"
2020-02-17 10:42:50,"선미♥","방구?"
2020-02-17 10:43:02,"김정식","기본설계 갈수있으면 생각이 달라질수도있어?"
2020-02-17 10:43:07,"김정식","물어보고..."
2020-02-17 10:43:17,"김정식","아뇨~ 했징"
2020-02-17 10:43:26,"김정식","박영규"
2020-02-17 10:43:37,"김정식","오늘 회식한대-_-"
2020-02-17 10:43:40,"김정식","신입와서"
2020-02-17 10:43:40,"선미♥","아씌"
2020-02-17 10:43:46,"선미♥","-_-"
2020-02-17 10:43:49,"김정식","원래 하기로 한거 내얘기하기전부터..."
2020-02-17 10:43:54,"선미♥","기본설계가"
2020-02-17 10:43:57,"선미♥","서울?"
2020-02-17 10:43:59,"김정식","응응"
2020-02-17 10:44:00,"선미♥","ㅋㅋㅋㅋ"
2020-02-17 10:44:19,"선미♥","진즉 보내주지 .. ㅋㅋㅋㅋ"
2020-02-17 10:44:28,"김정식","다행이야"
2020-02-17 10:44:32,"김정식","진작 안보내줘서"
2020-02-17 10:44:38,"선미♥","마쟠ㅋㅋㅋㅋㅋ"
2020-02-17 10:44:43,"선미♥","근데 깜빡이 너무"
2020-02-17 10:44:46,"선미♥","슬푸당 흑흑"
2020-02-17 10:44:47,"선미♥","ㅠㅠ"
2020-02-17 10:44:56,"선미♥","준일이테 말해뗘?"
2020-02-17 10:44:57,"김정식","면담할때마다 얘기했는데"
2020-02-17 10:45:04,"김정식","조선쪽 생각없는게 크다고"
2020-02-17 10:45:13,"김정식","좀 미안했음.."
2020-02-17 10:45:23,"선미♥","그러게 ㅠㅠ"
2020-02-17 10:45:28,"선미♥","그러니까 껀덕지가 없대..?"
2020-02-17 10:45:29,"선미♥","ㅠㅠ"
2020-02-17 10:45:32,"김정식","근데 그얘기를 해야할꺼같아서.."
2020-02-17 10:45:37,"선미♥","응응 그릏지 ㅠㅠ"
2020-02-17 10:45:55,"김정식","부모님한테 다 얘기한거냐고 ㅋㅋ 세분다물어봄ㅋㄱ"
2020-02-17 10:46:02,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-02-17 10:46:06,"김정식","ㅋㅋㅋㅋ"
2020-02-17 10:46:10,"선미♥","나이가 서른 둘인데"
2020-02-17 10:46:12,"선미♥","ㅋㅋㅋㅋㅋㅋ"
2020-02-17 10:46:17,"김정식","와이프랑얘기했지?"
2020-02-17 10:46:18,"김정식","했겠지"
2020-02-17 10:46:19,"선미♥","장모님한테 말했다고 했어?"
2020-02-17 10:46:21,"김정식","이러고 ㅋㅋㅋ"
2020-02-17 10:46:21,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-02-17 10:46:27,"선미♥","얘기했지"
2020-02-17 10:46:34,"선미♥","내가 부추겼다~~~~~~~~"
2020-02-17 10:46:38,"선미♥","^_^"
2020-02-17 10:46:41,"김정식","어쩌다보니"
2020-02-17 10:46:52,"김정식","나중에는 창업생각한다고까지 얘기하고 ㅋㅋㅋ"
2020-02-17 10:46:58,"선미♥","헐ㅋㅋㅋㅋㅋㅋㅋ"
2020-02-17 10:47:01,"선미♥","다 깠넼ㅋㅋㅋㅋㅋㅋ"
2020-02-17 10:47:08,"김정식","응ㅋㅋㅋ"
2020-02-17 10:47:11,"김정식","근데 다까니까"
2020-02-17 10:47:16,"선미♥","ㅋㅋㅋㅋㅋㅋ 진짜 웃ㄱㅣ다"
2020-02-17 10:47:21,"김정식","더 잡지는 못하더랑"
2020-02-17 10:47:25,"선미♥","ㅠㅠ 그릏지"
2020-02-17 10:47:29,"선미♥","너무 단호하니께 ㅎㅎ"
2020-02-17 10:47:33,"선미♥","카페 같은거 아니고"
2020-02-17 10:47:35,"김정식","동기들 얘기해야게따.."
2020-02-17 10:47:36,"선미♥","거짓말 아니니깐"
2020-02-17 10:47:37,"선미♥","ㅠㅠ"
2020-02-17 10:47:44,"선미♥","동기들 머라했는지도 알려줘 ㅋㅋㅋ"
2020-02-17 10:47:49,"선미♥","캡쳐 ㅋㅋㅋㅋ"
2020-02-17 10:47:51,"김정식","응응ㅋㅋ"
2020-02-17 10:47:56,"선미♥","자기 고생해뗭 ㅠㅠ"
2020-02-17 10:48:03,"김정식","일하나도 못하겠넹ㅋㅋㅋㅋ"
2020-02-17 10:48:36,"선미♥","집중 안대지 ㅠㅠ"
2020-02-17 12:01:20,"김정식","힝"
2020-02-17 12:01:26,"김정식","아침 뭐 먹어떠?"
2020-02-17 12:01:38,"선미♥","사진"
2020-02-17 12:01:43,"선미♥","나 라떼랑 토스트 머거뗘"
2020-02-17 12:02:05,"김정식","ㅋㅋㅋ"
2020-02-17 12:02:22,"김정식","오디 스벅인뎅??"
2020-02-17 12:02:32,"선미♥","회사옆 ㅋㅋㅋㅋ"
2020-02-17 12:02:39,"김정식","어머님이 주신거 쓰징ㅋㅋ"
2020-02-17 12:02:48,"선미♥","나는 안줘서 없뎡 ㅠㅠ"
2020-02-17 12:02:50,"선미♥","자기만 있자닝"
2020-02-17 12:03:00,"김정식","달라하지 ㅋㅋㅋ"
2020-02-17 12:03:07,"선미♥","ㅋㅋㅋㅋㅋㅋㅋ 자기 정신 없는디"
2020-02-17 12:03:08,"김정식","잘해떵"
2020-02-17 12:03:10,"김정식","ㅋㅋㅋㅋㅋㅋ"
2020-02-17 12:03:13,"김정식","그건맞아"
2020-02-17 12:03:16,"선미♥","뭘 쿠폰까지 달라햌ㅋㅋㅋㅋㅋ"
2020-02-17 12:03:23,"선미♥","애들 얘기함? ㅋㅋ"
2020-02-17 12:36:28,"김정식","애들 아직 ㅋㅋ"
2020-02-17 12:36:38,"김정식","오전에 계속 면담했엉"
2020-02-17 12:40:04,"김정식","아"
2020-02-17 12:40:22,"김정식","방금 뭔가 민망스한 상황 연출됨ㅋㅋㅋ"
2020-02-17 12:40:59,"김정식","영규부장님 휴게실에서 점심먹는는데 마주친거 나중에 말해줄겡ㅋㅋ"
2020-02-17 12:41:28,"선미♥","우에엑"
2020-02-17 12:41:34,"선미♥","ㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-02-17 12:41:56,"김정식","ㅋㅋㅋ"
2020-02-17 12:42:01,"김정식","회사가떵?"
2020-02-17 12:54:14,"김정식","사람들이 지나가면서 슥 물어본당..ㅋㅋ"
2020-02-17 12:54:27,"김정식","다른부서 가는거냐 물어보는사람도있고.."
2020-02-17 12:54:35,"김정식","휴 ㅋㅋ"
2020-02-17 13:07:22,"선미♥","홀키 .. ㅋㅋㅋㅋㅋ"
2020-02-17 13:07:29,"선미♥","엄청 빠르눼 ㅠㅠ"
2020-02-17 13:24:10,"선미♥","한남동으루 눈 뚫고 외근간다링"
2020-02-17 13:33:46,"선미♥","또 상담해? 이제 일해? ㅋㅋ"
2020-02-17 14:55:42,"김정식","ㅋㅋㅋ"
2020-02-17 14:56:01,"김정식","박과장님 얘기 한번하고"
2020-02-17 14:56:13,"김정식","또 올라가는중"
2020-02-17 14:56:18,"김정식","동기들 얘기했구"
2020-02-17 14:56:21,"김정식","휴 ㅋㅋ"
2020-02-17 14:56:37,"김정식","내옆에 신입왔는데 나 나갈줄은 모르겠지 ㅋㅋㅋ"
2020-02-17 15:19:06,"선미♥","ㅋㅋㅋㅋㅋㅋㅋ"
2020-02-17 15:19:11,"선미♥","동기들 머랭"
2020-02-17 15:19:22,"선미♥","난 미팅 끗나구 다시 사무실 간돵"
2020-02-17 16:28:16,"김정식","사진 9장"
2020-02-17 16:28:27,"김정식","궁금해할 자기를 위해서~"
2020-02-17 18:03:10,"선미♥","ㅋㅋ 홀 ㅠ_ㅠ "
2020-02-17 18:03:16,"선미♥","회식 갔어 ?? "
2020-02-17 18:05:24,"선미♥","박과장님은 또 누구람.. "
2020-02-17 19:39:28,"김정식","박과장님=젊꼰ㅋㅋ"
2020-02-17 19:39:55,"선미♥","우와.. 과장이었어... ?"
2020-02-17 19:39:57,"선미♥","대박이눼 "
2020-02-17 19:59:20,"김정식","ㅋㅋㅋ"
2020-02-17 19:59:24,"김정식","그러엄"
2020-02-17 19:59:27,"김정식","휴"
2020-02-17 19:59:29,"김정식","짜기"
2020-02-17 19:59:34,"김정식","퇴근해떵?"
2020-02-17 19:59:39,"김정식","아직 1차중~"
2020-02-17 20:23:06,"선미♥","응응 ㅋㅋㅋ"
2020-02-17 20:23:08,"선미♥","테근"
2020-02-17 20:23:12,"선미♥","언제 통화할뜌 이써?"
2020-02-17 20:23:19,"선미♥","나 이제 지하철 ㅌㅏㅠㅠ"
2020-02-18 07:36:10,"김정식","울떠닝"
2020-02-18 09:13:37,"김정식","사진"
2020-02-18 09:13:51,"김정식","노조 필요의 이유"
2020-02-18 09:14:07,"선미♥","ㅋㅋㅋㅋㅋㅋ"
2020-02-18 09:14:09,"선미♥","바부"
2020-02-18 09:14:13,"선미♥","어제 많이 마셨어??"
2020-02-18 12:05:35,"김정식","ㅋㅋㄱㅋ"
2020-02-18 12:05:39,"김정식","어제 쫌 머거찌ㅠ"
2020-02-18 12:05:48,"김정식","라면먹고"
2020-02-18 12:06:02,"김정식","면담한다고 또 커피많이마셔서"
2020-02-18 12:06:14,"김정식","배불러서 점심 그냥 자려구 ㅋㅋㅋ"
2020-02-18 16:37:02,"선미♥","정식앙 "
2020-02-18 16:37:05,"선미♥","나 휴가 쓴다?"
2020-02-18 16:37:23,"선미♥","4/15 - 5/5 ? "
2020-02-18 16:40:42,"김정식","짜깅"
2020-02-18 16:58:18,"선미♥","?? "
2020-02-18 17:28:37,"김정식","휴"
2020-02-18 17:28:39,"김정식","또면담"
2020-02-18 17:28:51,"김정식","웅웅"
2020-02-18 17:29:01,"김정식","4/15 - 5/5"
